Gender,Subject,Task,FileName,Word,Context,Vowel,F1_5,F2_5,F1_15,F2_15,F1_25,F2_25,F1_35,F2_35,F1_45,F2_45,Vowel_Duration,F1_mid
female,f1,s,sentence_task_f1_3,buck,b,\vt,867.54,1439.53,941.48,1530.07,972.81,1532.37,994.54,1487.1,890.61,1359.86,217.05,655.98
female,f1,s,sentence_task_f1_3,dug,b,\vt,710.46,1699.54,808.63,1699.52,886.38,1720.23,885.67,1645,881.4,1589.95,161.65,872.21
female,f1,s,sentence_task_f1_3,dan,e,\ae,670.36,1857.26,849.48,1178.24,929.97,2016.91,964.27,1999.05,944.76,2008.79,190.73,642.52
female,f1,s,sentence_task_f1_3,dab,b,\ae,561.02,2075.37,666.85,2060.11,709.35,2051.24,834.38,2094.26,860.78,2068.18,172.08,680.38
female,f1,s,sentence_task_f1_3,badge,b,\ae,694.62,1983.16,806.33,2049.83,864.42,2079.86,874.19,2112.68,832.62,2096.49,247.7,603.21
female,f1,s,sentence_task_f1_3,dad,e,\ae,630.25,2081,683.02,2105.19,772.24,2157.9,795.31,2146.15,761.13,1916.17,221.15,613.17
female,f1,s,sentence_task_f1_3,bag,e,\ae,798.3,2096.55,891.91,2131.17,899.68,2164.62,900.7,2155.29,902.32,2128.94,143.4,634.34
female,f1,s,sentence_task_f1_3,dull,e,\vt,653.63,1754.2,710.99,1673.54,764.85,1604.83,790.25,1559.66,824.77,1574.44,151.66,670.78
female,f1,s,sentence_task_f1_3,dam,b,\ae,571.43,2108.79,661.35,2177.08,701.18,2141.24,777.33,2119.51,841.83,2126.97,165.52,671.24
female,f1,s,sentence_task_f1_3,dull,b,\vt,652.97,1667.36,704.07,1578.89,770.03,1570.81,805.03,1594.15,824.9,1664.72,162.81,579.97
female,f1,s,sentence_task_f1_3,dutch,e,\vt,689.11,1925.28,885.21,1792.5,932.04,1713.52,915.97,1626.85,877.62,1664.83,242.22,646.31
female,f1,s,sentence_task_f1_3,budge,e,\vt,774.23,1280.04,891.9,1415.3,901.34,1373.61,922.44,1479.44,865.07,1539.65,233.56,752.62
female,f1,s,sentence_task_f1_3,dash,e,\ae,582.11,1507.61,689.92,2077.61,753.65,2086.5,841.63,2093.83,850.99,2186.12,179.77,761.23
female,f1,s,sentence_task_f1_3,bug,e,\vt,774.86,1311.76,862.54,1374.62,893.89,1381.29,886.79,1329,922.56,1294.76,245.45,720.25
female,f1,s,sentence_task_f1_3,back,e,\ae,739.32,2037.1,851.71,2159.44,862.53,2112.61,952.56,1969.57,904.44,1714.01,315.91,735
female,f1,s,sentence_task_f1_3,dab,e,\ae,567.64,2052.49,651.83,1202.97,693.63,2052.46,729.92,2010.97,818,2016.23,164.69,709.08
female,f1,s,sentence_task_f1_3,badge,e,\ae,860.13,1763.88,875.33,1965.84,853.53,2110.45,830.77,2213.08,817.75,2227.15,261.34,780.4
female,f1,s,sentence_task_f1_3,bag,b,\ae,652.4,1997.98,767.07,2162.97,834.07,2167.51,852.14,2141.72,866.17,2090.42,249.43,754.25
female,f1,s,sentence_task_f1_3,back,b,\ae,707.81,2211.52,831.08,2212.61,859.4,2230.46,873.14,2274.5,918.98,2141.91,218,747.77
female,f1,s,sentence_task_f1_3,but,b,\vt,617.27,1263.96,769.07,1362.89,800.33,1486.48,647.92,1588.35,509.95,1715.45,274.32,765.8
female,f1,s,sentence_task_f1_3,buck,e,\vt,767.14,1249.01,812.99,1270.03,856.9,1318.76,588,1194.37,366.3,1161.62,238.68,728.11
female,f1,s,sentence_task_f1_4,dam,e,\ae,550.83,2010.59,645.26,2133.32,703.88,2166.17,780.33,2133.79,843.12,2140.23,143.35,747.4
female,f1,s,sentence_task_f1_4,dub,b,\vt,657.55,1751.88,728.7,1717.9,808.08,1733.99,856.3,1721.98,847.75,1676.35,106.9,714.61
female,f1,s,sentence_task_f1_4,bad,b,\ae,641.07,1861.47,686.72,2058.55,752.02,2159.16,791.65,2171.51,815.47,2182.91,172.74,743.18
female,f1,s,sentence_task_f1_4,budge,b,\vt,588.48,1166.95,662.7,1287.03,694.72,1234.8,769.76,1314.57,789.76,1440.54,144.44,732.55
female,f1,s,sentence_task_f1_4,dad,b,\ae,608.76,2058.42,681.7,2092.95,725.28,2127.94,781.76,2152.87,821.9,2146.06,181.15,766.86
female,f1,s,sentence_task_f1_4,bat,e,\ae,654.63,1777.58,760.92,1933.72,824.17,1987.48,837.01,1997.04,836.99,1969.24,187.95,742.14
female,f1,s,sentence_task_f1_4,dug,e,\vt,668.35,1779.63,735.15,1715.38,813.85,1715.36,816.36,1650.54,829.78,1614.29,164.54,781.42
female,f1,s,sentence_task_f1_4,duck,b,\vt,703.95,1739.45,815.01,1729.62,868.29,1693.35,902.07,1633.85,970.19,1610.58,150.05,751.41
female,f1,s,sentence_task_f1_4,dutch,b,\vt,600.72,1723.05,701.95,1733.13,790.04,1724.05,808.53,1671.21,817.52,1665.14,142.54,716.75
female,f1,s,sentence_task_f1_4,dan,b,\ae,628.75,2090.22,707.48,2127.39,768.65,2116.54,816.55,2120.76,840.15,2109.69,110.39,772.95
female,f1,s,sentence_task_f1_4,duck,e,\vt,636.49,1768.91,724.06,1723.14,802.06,1704.36,813.27,1665.3,841.34,1619.17,145.81,715.95
female,f1,s,sentence_task_f1_4,dash,b,\ae,617.7,2070.38,658.68,2099.2,698.15,2177.15,733.35,2184.38,842.53,2131.16,153.98,738.4
female,f1,s,sentence_task_f1_4,dub,e,\vt,593.81,2004.57,691.32,1928.02,795.72,1873.27,875.1,1831.6,863.58,1778.67,129.94,732
female,f1,s,sentence_task_f1_4,bud,b,\vt,599.43,1167.78,658.07,1276.68,667.58,1295.94,685.97,1294.56,791.91,1367.61,133.4,728.87
female,f1,s,sentence_task_f1_4,bud,e,\vt,509.69,1138.7,632.01,1290.16,642.3,1288.57,694.85,1320.59,759.12,1461.35,134.26,730.61
female,f1,s,sentence_task_f1_4,bug,b,\vt,642.37,1260.15,731.05,1309.99,783.86,1410.64,805.13,1408.19,743.08,1374.64,164.51,733.63
female,f1,s,sentence_task_f1_4,bat,b,\ae,587.22,1676.2,668.29,1914.45,792.49,2052.04,825.39,2156.13,795.07,2220.75,186.2,776.29
female,f1,s,sentence_task_f1_4,but,e,\vt,561.6,1176.4,633.26,1270.19,658.94,1292.99,742.48,1356.15,776.92,1454.07,127.51,616.92
female,f1,s,sentence_task_f1_4,bad,e,\ae,669.03,1889.47,790.26,2021.96,839.78,2050.58,865.6,2042.05,844.02,2051.86,209.05,662.22
female,f1,s,sentence_task_f1_4,buck,b,\vt,630.13,1281.12,777.78,1287.9,822.68,1408.77,858.31,1422.61,881.16,1400.36,146.17,882.64
female,f1,s,sentence_task_f1_4,dug,b,\vt,695.53,1706.22,828.44,1719.72,855.42,1680.79,877.2,1630.34,863.87,1548.23,183.12,872.9
female,f1,s,sentence_task_f1_4,dan,e,\ae,584.61,2095.82,703.22,1706.03,847.64,2126.28,856.48,2114.06,855.11,2129.08,185.48,651.58
female,f1,s,sentence_task_f1_4,dab,b,\ae,586.96,1996.6,651.96,2047.94,666.5,2087.93,739.44,2028.39,787.08,2017.58,196.83,665.36
female,f1,s,sentence_task_f1_4,badge,b,\ae,579.05,1866.97,680.37,2082.92,722.53,2170.59,813.19,2219.29,829.26,2177.6,172.28,863.63
female,f1,s,sentence_task_f1_4,dad,e,\ae,566.76,1778.95,662.79,2064.36,674.9,2171.9,723.26,2174.26,724.58,2173.11,178.61,865.81
female,f1,s,sentence_task_f1_4,bag,e,\ae,656.76,1871.82,788.47,2040.5,849.42,2141.82,856.39,2137.56,852.95,2136.68,205.19,656.09
female,f1,s,sentence_task_f1_4,dull,e,\vt,621.12,1633.48,706.11,1514.07,770.9,1449.17,779.78,1355.22,783.93,1285.06,144.98,680.34
female,f1,s,sentence_task_f1_4,dam,b,\ae,575.64,1908.96,676.07,2034.6,711.33,2046.14,747.27,2125.98,727.16,2148.17,164.98,656.45
female,f1,s,sentence_task_f1_4,dull,b,\vt,620.97,1717.34,737.14,1656.58,827.61,1634.86,807.33,1543.27,844.92,1591.34,157.91,687.27
female,f1,s,sentence_task_f1_4,dutch,e,\vt,594.73,1679.24,700.3,1638.38,775.31,1646.75,824.41,1653.61,791.8,1565.91,137.98,658.65
female,f1,s,sentence_task_f1_4,budge,e,\vt,606.26,1194.87,657.47,1227.78,699.27,1261.66,737.06,1379.4,696.5,1426.69,149.08,643.39
female,f1,s,sentence_task_f1_4,dash,e,\ae,540.27,1975.76,657.4,1278.39,696.88,2057.83,768.52,2138.08,819.06,2143.18,191.4,687.76
female,f1,s,sentence_task_f1_4,bug,e,\vt,629.01,1212.12,726.69,1252.1,779.57,1230.75,746.52,1195.26,834.56,1253.58,183.26,676.72
female,f1,s,sentence_task_f1_4,back,e,\ae,617.51,2028.79,741.88,2052.37,844.77,2108.6,847.57,2110.86,862.5,2093.32,172.8,704.49
female,f1,s,sentence_task_f1_4,dab,e,\ae,618.43,2010.17,699.29,1984.66,825.69,1970.75,858.6,1870.86,866.98,1768.37,185.14,651
female,f1,s,sentence_task_f1_4,badge,e,\ae,668.65,2030.98,770.89,2048.23,836.03,2061.16,856.71,2089.05,851.36,2071.68,187.2,663.55
female,f1,s,sentence_task_f1_4,bag,b,\ae,546.08,1849.64,684.83,2047.28,780.41,2161.13,829.01,2172,835.19,2146.09,221.61,664.21
female,f1,s,sentence_task_f1_4,back,b,\ae,585.53,1938.15,676.57,2160.14,753.95,2204.6,817.27,2208.74,820.28,2163.63,192.35,702.35
female,f1,s,sentence_task_f1_4,but,b,\vt,515.11,1100.38,659.65,1249.1,715.45,1284.18,808.13,1353.87,816.91,1453.03,141.9,614.43
female,f1,s,sentence_task_f1_4,buck,e,\vt,494.91,1147.67,690.37,1251.52,770.05,1268.16,827.44,1348.8,904.66,1369.4,155.82,659.99
female,f2,p,picture_task_f2_2,dam,e,\ae,588.64,2119.27,690.65,2123.09,781.3,2099.97,869.14,2120.1,956.89,2070.29,174.5,675.51
female,f2,p,picture_task_f2_2,dub,b,\vt,617.53,1793.25,678.36,1734.06,744.38,1689.16,762.9,1637.31,768.83,1575.55,130.07,671.74
female,f2,p,picture_task_f2_2,bad,b,\ae,652.31,1824.2,769.89,1974.17,823.62,2003.73,831.47,2020.94,835.7,2013.28,198.75,675.17
female,f2,p,picture_task_f2_2,budge,b,\vt,621.21,1298.1,683.76,1312.29,732.27,1357.44,755.78,1412.6,769.27,1506.58,126.78,835.94
female,f2,p,picture_task_f2_2,dad,b,\ae,570.09,2008.8,630.74,1912.12,651.7,2042.75,644.39,1967.76,730.56,2010.14,209.79,796.25
female,f2,p,picture_task_f2_2,bat,e,\ae,630.75,1808.97,751.04,1898.81,800.27,1938.05,849.3,1975.69,878.06,2017.07,202.84,694.27
female,f2,p,picture_task_f2_2,dug,e,\vt,568.55,1937.96,657.8,1888.13,737.3,1857.62,790.31,1845.88,775.14,1764.34,148.78,646.75
female,f2,p,picture_task_f2_2,duck,b,\vt,537.66,1907.99,607.13,1875.85,686.08,1847.62,712.55,1710.65,690.51,1552.3,143.31,704
female,f2,p,picture_task_f2_2,dutch,b,\vt,562.88,1914.03,618.8,1892.78,691.91,1606.48,726.71,1809.94,733.95,1767.41,147.3,669.57
female,f2,p,picture_task_f2_2,dan,b,\ae,564.9,2014.39,687.3,2090.82,710.99,2030.78,694.47,1996.04,737.78,1986.65,196.11,668.16
female,f2,p,picture_task_f2_2,duck,e,\vt,520.8,1843.93,556.14,1807.9,525.14,1541.38,539.24,1462.56,527.53,1448.66,121.63,632.33
female,f2,p,picture_task_f2_2,dash,b,\ae,608.03,2105.27,711.78,2084.31,775.53,2067.06,774.56,2043.36,798.56,2113.36,232.84,659.24
female,f2,p,picture_task_f2_2,dub,e,\vt,586.24,1758.01,642.16,1825.76,684.86,1833.66,717.31,1791.34,708.82,1716.37,127.13,778.94
female,f2,p,picture_task_f2_2,bud,b,\vt,562.52,1237.13,662.7,1282.18,743.64,1393.78,773.92,1476.56,762.28,1497.87,136.62,744.91
female,f2,p,picture_task_f2_2,bud,e,\vt,537.03,1296.09,627.07,1382.1,644.89,1437.74,697.49,1521.71,716.17,1525.32,138.82,672.45
female,f2,p,picture_task_f2_2,bat,b,\ae,570.13,1615.24,674.66,1721.96,758.24,1880.72,780.18,1811.2,794.22,1947.35,155.25,667.62
female,f2,p,picture_task_f2_2,but,e,\vt,613.27,1363.63,658.36,1428.56,675.39,1497.58,683.4,1532.57,634.39,1510.46,130.85,696.3
female,f2,p,picture_task_f2_2,bad,e,\ae,629.39,1790.26,752.08,1856.72,778.4,1924.1,846.89,1974.56,837.48,1990.84,187.87,674.23
female,f2,p,picture_task_f2_2,buck,b,\vt,539.93,1283.22,600.08,1291.95,670.12,1318.03,724.74,1384.85,738.3,1412.86,106.83,709.52
female,f2,p,picture_task_f2_2,dug,b,\vt,593.2,1806.48,670.25,1859.05,738.15,1913.05,769.36,1997.99,760.46,1631.63,138.71,721.48
female,f2,p,picture_task_f2_2,dan,e,\ae,551.4,1973.99,642.51,2161.28,856.56,2067.39,950.81,2050.98,882.84,2039.33,288.1,771.77
female,f2,p,picture_task_f2_2,dab,b,\ae,592.61,1925.93,678.61,1987.79,746.84,1993.03,764.05,1960.11,773.43,1979.31,193.61,753.62
female,f2,p,picture_task_f2_2,badge,b,\ae,531.01,1597.09,606.26,1758.36,664.62,1867.64,700.23,2007.33,737.2,2050.72,189.13,666.11
female,f2,p,picture_task_f2_2,dad,e,\ae,615.02,2083.22,696.93,2129.44,740.81,2082.38,751.55,2147.44,743.83,2086.12,202.76,667
female,f2,p,picture_task_f2_2,bag,e,\ae,624.58,1816.62,726.35,2011.78,668.53,1909.74,736.83,1987.57,932.52,2041.46,201.97,686.63
female,f2,p,picture_task_f2_2,dull,e,\vt,601.28,1873.5,646.33,1726.77,665.02,1567.92,517.55,1406.52,524.42,1503.97,271.4,659.07
female,f2,p,picture_task_f2_2,dam,b,\ae,608.26,1840.98,739.88,1866.84,800.51,1891.04,872.43,1921.97,795.78,1901.1,290.46,635.53
female,f2,p,picture_task_f2_2,dull,b,\vt,522.72,1844.02,625.57,1743.24,660.06,1636.03,616.29,1470.31,533.02,1468.92,253.79,725.06
female,f2,p,picture_task_f2_2,dutch,e,\vt,492.54,1933.51,564.17,1938.07,593.95,1889.94,574.49,1784.08,555.55,1735.63,113.11,696.1
female,f2,p,picture_task_f2_2,budge,e,\vt,559.97,1403.92,611.08,1332.33,640.85,1353.92,676.68,1407.9,679.75,1467.15,114.87,829.46
female,f2,p,picture_task_f2_2,dash,e,\ae,652.62,2009.36,797.05,1828.39,833.09,1934.74,482,1150.17,914.93,1769.11,215.23,892.14
female,f2,p,picture_task_f2_2,back,e,\ae,578.92,1791.21,731.88,1857.15,797.07,1906.21,837.74,1882.13,868.69,1857.67,183.48,880.64
female,f2,p,picture_task_f2_2,dab,e,\ae,620.2,2042.24,713.95,2038.56,787.4,1998.73,834.36,2001.1,816.8,1990.09,212.67,817.72
female,f2,p,picture_task_f2_2,badge,e,\ae,572.51,1796.94,710.5,1916.44,768.14,1931.14,786.05,1906.5,786.44,1928.81,192.94,828.98
female,f2,p,picture_task_f2_2,bag,b,\ae,617.6,1781.62,729.36,1940.29,772.73,2017.87,773.6,1997.18,779.97,1967.32,200.86,835.99
female,f2,p,picture_task_f2_2,back,b,\ae,621.43,1859.63,756.74,1975.44,802.56,1984.21,827.14,1941.05,850.46,1954.07,179.72,887.48
female,f2,p,picture_task_f2_2,but,b,\vt,538.32,1300,606.9,1346.15,685.85,1474.76,654.46,1441.77,598.16,1439.6,164.32,850.37
female,f2,p,picture_task_f2_2,buck,e,\vt,581.04,1362.08,645.96,1474.19,697.4,1585.04,666.99,1513.05,642.46,1457.84,121.38,841.67
female,f2,p,picture_task_f2_3,dam,e,\ae,586.46,2068.62,652.27,1875.91,697.5,2058.97,767.23,2087.95,791.34,2100.73,170.87,843.26
female,f2,p,picture_task_f2_3,dub,b,\vt,563.82,1907.76,638.47,1817.55,724.07,1783.95,748.96,1710.73,791.56,1641.49,153.99,828.91
female,f2,p,picture_task_f2_3,bad,b,\ae,579.6,1725.59,697.64,1888.54,788.03,1914.37,792.23,1895.12,854.07,1964.89,206.95,829.85
female,f2,p,picture_task_f2_3,budge,b,\vt,529.57,1356.88,590.34,1401.74,617.8,1454.74,699.83,1528.05,673.46,1528.9,123.86,804.38
female,f2,p,picture_task_f2_3,dad,b,\ae,601.51,1966.36,710.75,1854.37,801.37,1951.28,854.03,2001.43,877.54,2062.7,202.7,842.22
female,f2,p,picture_task_f2_3,bat,e,\ae,637.84,1698.44,753.07,1852.1,805.3,1920.21,803.72,1899.07,821.89,1900.05,177.28,816.82
female,f2,p,picture_task_f2_3,dug,e,\vt,506.48,1831.29,596.44,1792.23,608.52,1737.74,637.13,1643.04,677.18,1509.89,146.96,851.66
female,f2,p,picture_task_f2_3,duck,b,\vt,515.2,1809.69,576.77,1800.32,624.11,1806.33,681.55,1750.1,704.76,1627.85,98.72,865.76
female,f2,p,picture_task_f2_3,dutch,b,\vt,577.18,1837.55,623.74,1784,697.14,1732.34,738.34,1695.05,751.21,1659.09,111.69,794.23
female,f2,p,picture_task_f2_3,dan,b,\ae,582.13,2080.41,711.68,2148.38,836.39,2132.91,877.07,2065.74,889.45,2071.87,227.28,830.94
female,f2,p,picture_task_f2_3,duck,e,\vt,579.98,1857.18,645.64,1785.35,697.18,1708.86,730.72,1638.26,753.85,1555.4,111.55,882.69
female,f2,p,picture_task_f2_3,dash,b,\ae,568.34,2039.57,657.54,2118.88,765.27,2197.16,769.83,2129.01,771.42,2044.91,200.97,918.16
female,f2,p,picture_task_f2_3,dub,e,\vt,579.18,1752.5,630.67,1722.13,679.02,1731.36,708.29,1636.55,715.98,1429,137.29,846.93
female,f2,p,picture_task_f2_3,bud,b,\vt,553.08,1204.25,677.13,1358.64,791.11,1544.63,814.9,1587.74,793,1546.41,125.79,841.62
female,f2,p,picture_task_f2_3,bud,e,\vt,588.77,1323.35,658.7,1321.78,718.42,1312.7,766.72,1300.96,682.44,1236.85,143.58,845.49
female,f2,p,picture_task_f2_3,bat,b,\ae,576.73,1721.25,669.62,1848.42,751.34,1871.71,753.35,1901.44,754.38,1895.88,152.01,845.73
female,f2,p,picture_task_f2_3,but,e,\vt,576.47,1396.25,626.88,1470.6,657.83,1529.05,689.89,1575.55,686.09,1547.78,82.84,833.34
female,f2,p,picture_task_f2_3,bad,e,\ae,619.54,1770.77,726.06,1849.32,785.07,1922.94,799.25,1947.26,843.71,1984.7,166.25,848.44
female,f2,p,picture_task_f2_3,buck,b,\vt,586.61,1339.72,639.82,1336.95,692.47,1358.64,732.08,1408.07,745.16,1418.48,85.31,899.68
female,f2,p,picture_task_f2_3,dug,b,\vt,530.53,1874.87,598.71,1792.71,613.15,1708.17,647.51,1613.21,632.69,1447.38,141.74,930.07
female,f2,p,picture_task_f2_3,dan,e,\ae,555.07,2068.18,620.78,2070.31,674.53,2010.02,691.79,2014.17,751.45,2079.63,175.65,943.8
female,f2,p,picture_task_f2_3,dab,b,\ae,580.11,2042.46,143.05,922.34,787.57,1981.21,844.2,1969.21,841.36,2011.22,196.48,906.56
female,f2,p,picture_task_f2_3,badge,b,\ae,609.47,1780.37,720.65,1914.91,778.42,1910.01,812.57,1928.49,827.58,1934.82,161.3,979.54
female,f2,p,picture_task_f2_3,dad,e,\ae,521.41,2003.83,602.94,1990.01,651.52,2033.35,710.65,2039.37,786.59,2072.99,195.42,882.66
female,f2,p,picture_task_f2_3,bag,e,\ae,642.28,1805.93,758.38,1897.78,828.62,1875.61,847.79,1892.45,853.99,1937.68,193.09,858.06
female,f2,p,picture_task_f2_3,dull,e,\vt,499.4,1850.95,581.72,1804.97,611.54,1657.54,661.45,1623.95,699.94,1602.44,129.36,937.12
female,f2,p,picture_task_f2_3,dam,b,\ae,550.48,1948.8,633.64,1983.96,726.34,1952.42,789.51,1946.26,846.29,1930.45,193.64,882.84
female,f2,p,picture_task_f2_3,dull,b,\vt,517.06,1780.43,620.54,1670.43,671.46,1610.58,718.18,1538.22,718.94,1468.98,163.66,892.15
female,f2,p,picture_task_f2_3,dutch,e,\vt,567.49,1854.41,620.25,1757.1,667.47,1665.89,727.16,1595.56,755.16,1555.16,110.97,873.59
female,f2,p,picture_task_f2_3,budge,e,\vt,615.89,1403.39,685.83,1472.66,755.69,1532.26,810.29,1565.78,796.91,1563.87,114.91,824.14
female,f2,p,picture_task_f2_3,dash,e,\ae,596.32,2070.4,702.17,2047.26,782.28,1996.92,829.9,1955.97,840.45,2002.07,198.95,893.84
female,f2,p,picture_task_f2_3,back,e,\ae,661.53,1690.21,772.89,1768.6,835.14,1801.86,888.33,1837.83,894.71,1895.35,152.65,831.97
female,f2,p,picture_task_f2_3,dab,e,\ae,599.29,2025.93,686.77,2035.13,769.87,1964.79,792.26,1917.4,796.38,1914.15,187.74,879.14
female,f2,p,picture_task_f2_3,badge,e,\ae,631.72,1824.05,760.69,1887.81,839.55,1948.47,868.58,1952.34,873.5,1992.71,167.93,841.77
female,f2,p,picture_task_f2_3,bag,b,\ae,614.08,1775.62,736.26,1847.17,814.15,1903.58,862.4,1946.67,857.53,1921.43,184.53,864.21
female,f2,p,picture_task_f2_3,back,b,\ae,603.75,1739.82,758.29,1868.4,839.97,1936.77,888.76,1997.13,873.8,1974.99,172.66,894.02
female,f2,p,picture_task_f2_3,but,b,\vt,609.34,1347.94,684,1405.23,731.64,1518.19,742.91,1585.86,732.1,1555.95,150.03,933.14
female,f2,p,picture_task_f2_3,buck,e,\vt,589.31,1346.23,635.13,1344.81,682.32,1370.05,733.09,1439.88,750.28,1453.97,98.64,915.49
female,f2,p,picture_task_f2_4,dam,e,\ae,567.01,2029.58,676.45,1990.58,824.22,2087.76,864.77,2117.3,755.9,1598.24,198.38,829.45
female,f2,p,picture_task_f2_4,dub,b,\vt,501.29,1808.2,596.29,1802.27,641.55,1703.69,677.94,1659.43,680.21,1589.72,138.86,867.89
female,f2,p,picture_task_f2_4,bad,b,\ae,652.17,1664.67,816.06,1825.38,856.58,1884.25,870.38,1916.39,890.61,1979.21,195.29,852.84
female,f2,p,picture_task_f2_4,budge,b,\vt,629.02,1388.76,696.78,1400.25,773.35,1444.54,803.63,1471.83,797.6,1480.31,117.87,843.09
female,f2,p,picture_task_f2_4,dad,b,\ae,585.47,1989.57,683.85,2033.4,772.56,2026.59,807.5,2005.02,805.99,1989.14,210.72,841.55
female,f2,p,picture_task_f2_4,bat,e,\ae,659.3,1769.95,793.07,1877.32,850.22,1899.46,894.16,1897.97,894.81,1867.21,153.89,880.33
female,f2,p,picture_task_f2_4,dug,e,\vt,592.84,1934.71,640.42,1871.61,682.18,1796.49,717.84,1720.42,734.21,1631.62,133.75,923.7
female,f2,p,picture_task_f2_4,duck,b,\vt,533.59,1935.15,632.71,1896.51,676.91,1808,740.47,1763.57,760.35,1659.76,124.33,856.61
female,f2,p,picture_task_f2_4,dutch,b,\vt,631.84,1977.54,681.13,1943.45,722.49,1906.36,762.14,1850.62,787.95,1839.83,118.19,919.53
female,f2,p,picture_task_f2_4,dan,b,\ae,605.57,2121.36,741.23,2143.94,834.96,2078.19,893.82,2067.92,894.48,2046.46,202.2,882.89
female,f2,p,picture_task_f2_4,duck,e,\vt,540.2,1894.61,589.74,1842.76,644.54,1789.28,702.48,1722.11,720.16,1663.51,70.45,877.37
female,f2,p,picture_task_f2_4,dash,b,\ae,653.12,2003.05,743.17,1995.92,814.69,1878.52,854.55,1947.99,878.07,2008.75,186.33,892.02
female,f2,p,picture_task_f2_4,dub,e,\vt,546.28,1916.42,614.97,1832.51,655.02,1781.83,680.05,1582.62,662.32,1485.26,150.85,950.78
female,f2,p,picture_task_f2_4,bud,b,\vt,580.85,1292.58,640.72,1333.9,706.45,1413.34,739.15,1458.92,756.05,1513.24,112.15,885.56
female,f2,p,picture_task_f2_4,bud,e,\vt,585.44,1376.21,649.63,1410.66,693.34,1472.88,721.42,1528.52,726.76,1569.95,112.11,938.48
female,f2,p,picture_task_f2_4,bat,b,\ae,650.81,1735.68,766.83,1885.81,809.48,1927.35,826.29,2032.57,846.14,2068.92,153.86,981.5
female,f2,p,picture_task_f2_4,but,e,\vt,622.62,1373.08,702.2,1481.3,758.16,1566.13,781.01,1585.35,777.59,1600.29,111.42,965.73
female,f2,p,picture_task_f2_4,bad,e,\ae,627.42,1823.91,738.66,1926.27,790.96,1956.44,843.46,1980.2,852.91,2032.73,196.12,845.53
female,f2,p,picture_task_f2_4,buck,b,\vt,579.12,1325.18,667.5,1377.84,725.55,1467.06,766.39,1510.67,778.83,1501.51,132.83,536.77
female,f2,p,picture_task_f2_4,dug,b,\vt,582.37,1944.93,663.11,1849.61,699.95,1599.59,742.37,1697.45,778.28,1682.95,154.82,664
female,f2,p,picture_task_f2_4,dan,e,\ae,587.07,2066.67,689.12,2123.6,757.38,2095.1,833.82,2097.89,928.45,2093.66,181.67,900.49
female,f2,p,picture_task_f2_4,dab,b,\ae,655.81,2097.66,765.48,2057.58,799.86,2024.52,829.33,1992.27,868.32,1789.43,190.46,880.91
female,f2,p,picture_task_f2_4,badge,b,\ae,636.17,1707.23,750.48,1848.61,805.56,1408.79,831.42,1894.54,857.75,1926.6,173.27,681.29
female,f2,p,picture_task_f2_4,dad,e,\ae,597.69,2064.75,671.29,2074.13,741,2057.76,401.45,1151.95,797.19,2063.41,200.75,645.57
female,f2,p,picture_task_f2_4,bag,e,\ae,612.08,1669.15,741.2,1824.14,786.79,1823.06,795.97,1779.43,808.61,1868.05,208.21,979.88
female,f2,p,picture_task_f2_4,dull,e,\vt,554.02,1807.11,648.94,1727.41,693.23,1666.83,704.8,1541.64,688.53,1444.83,157.39,672.63
female,f2,p,picture_task_f2_4,dam,b,\ae,538.09,2033.36,639.32,2021.58,675.92,2018.71,766.54,2112.54,872.63,2132.8,203.74,627.89
female,f2,p,picture_task_f2_4,dull,b,\vt,535.25,1879.45,623.3,1824.11,646.67,1727.92,659.55,1660.23,657.08,1560.19,147.25,910.53
female,f2,p,picture_task_f2_4,dutch,e,\vt,537.21,1891.36,603.83,1811.89,658.24,1778.69,734.57,1743.13,718.54,1677.17,130.66,918.38
female,f2,p,picture_task_f2_4,budge,e,\vt,672.38,1514.37,750.5,1543.52,816.23,1561.37,812.25,1518.85,830.77,1509.6,132.04,883.97
female,f2,p,picture_task_f2_4,dash,e,\ae,647.98,2076.09,758.52,2091.51,812.01,2031.08,806.1,1983.98,819.99,1991.19,216.35,954.14
female,f2,p,picture_task_f2_4,back,e,\ae,587.73,1832,709.43,1940.12,782.51,1905.21,798.18,1902.26,850.82,1890.04,201.38,932.22
female,f2,p,picture_task_f2_4,dab,e,\ae,577.65,1960.32,670.01,1992.67,730.06,1957.87,722.82,1912.83,790.76,1941.05,208.48,967
female,f2,p,picture_task_f2_4,badge,e,\ae,598.41,1781.09,690.86,1875.04,745.53,1865.68,780.95,1970.86,797.03,2025.73,176.24,835.1
female,f2,p,picture_task_f2_4,bag,b,\ae,659.39,1611.67,769.46,1883.97,781.11,1952.9,794.53,1994.15,791.07,1981.29,204.72,821.08
female,f2,p,picture_task_f2_4,back,b,\ae,625.18,1816,755.08,1932.48,829.88,1952.66,868.82,1996.29,879.54,2043.5,178.31,937.28
female,f2,p,picture_task_f2_4,but,b,\vt,552.37,1276.88,645.61,1312.04,693.49,1334.97,724.12,1403.75,731.45,1497.42,129.54,1014.25
female,f2,p,picture_task_f2_4,buck,e,\vt,600.42,1354.75,652.58,1360.26,710.62,1398.71,755.44,1429.63,774.95,1438.6,93.93,899.51
female,f2,s,sentence_task_f2_2,dam,e,\ae,550.72,2002.7,605.38,2012.24,641.07,1983.06,708.94,1966.82,868.49,1935.6,171.19,898.19
